gfp_track_id,onset_frame,gfp_x,gfp_y,gfp_r,bf_track_id,bf_x,bf_y,bf_r,dist_um_onset,dist_norm_onset,match_tier,is_ambiguous,dist_norm_check1,dist_norm_check2,dist_norm_check3,temporally_consistent,bf_earliest_frame
108,20,984.684687,1781.418204,11.78751852,259.0,986.8103307588486,1778.299197708307,18.540396226067287,3.7744617678753483,0.20358042632166398,confident,False,,,,False,0.0
112,21,1173.540808,2465.11929,8.744791674,2765.0,1175.2219054142724,2465.783466158421,19.91657106234954,1.807544877918246,0.09075582700755375,confident,False,5.412687896251157,9.87348090039915,10.303909933940876,False,0.0
113,21,2344.768102,444.636046,6.239097736,2635.0,2323.353775784111,463.0421282355568,22.135489269266767,28.237514595703953,1.2756670635199976,marginal,False,,,,False,0.0
117,21,386.2613223,888.2223879,11.67425523,6030.0,389.2519187810383,896.7662947509231,23.37863450246048,9.052182697540385,0.38719894853515463,confident,False,2.015077713680598,8.083733957402158,11.181024358423844,False,21.0
122,21,2549.79224,1128.504397,7.687217696,2266.0,2548.9199938344764,1123.128176840528,23.400850727477486,5.446517839535844,0.23274871084667423,confident,False,1.7036414234814758,1.7583563582519302,1.3427631033525602,False,0.0
123,21,2362.466176,114.7136264,6.294725412,1473.0,2352.6567837775856,105.64711723739586,19.59125157370489,13.357610720811833,0.681815078049441,plausible,False,,,,False,0.0
124,21,1662.888718,121.7571899,2.785962794,6232.0,1630.9526269540936,99.0641446463654,31.049236563680605,39.17764942126985,1.2617910698357504,marginal,False,,,,False,20.0
128,21,1623.911085,320.0490161,4.404993952,3241.0,1623.254524497867,322.329610256121,25.01220419512401,2.373221733823945,0.09488255074643089,confident,False,,,,False,2.0
129,21,1221.257596,1240.517378,8.412015776,902.0,1244.2896381207672,1245.242286094017,22.525191701278743,23.511693276957008,1.043795479690513,marginal,False,,,,False,0.0
130,21,559.0252782,1263.77603,12.06384539,1237.0,563.7996982566423,1258.293321470671,27.485257385444957,7.270156786125459,0.26451114079708166,confident,False,,,,False,0.0
131,21,2240.944125,1296.14491,9.923050663,1438.0,2251.3426068909,1313.627796273881,25.578297547582785,20.341576588377436,0.7952670247320571,plausible,False,,,,False,0.0
134,22,1995.22654,2428.299958,8.032834368,1911.0,1992.3403493043445,2433.1619988157163,36.755816140057846,5.654161089443734,0.15383037797062057,confident,False,0.1758772178396226,1.727687016970725,,False,0.0
135,22,1632.540463,2442.085851,2.620502376,1418.0,1632.653811564359,2438.8035773106594,21.44176193816626,3.2842302703645037,0.1531697945269407,confident,False,0.13571394800190234,6.404897285230815,16.261075221555274,False,0.0
140,22,408.0864733,1777.287128,7.732434504,3593.0,410.27339680132496,1781.3177054188568,16.485170485922726,4.585650306123027,0.2781682063912458,confident,False,0.25642173717868466,,,False,5.0
142,22,1325.879062,517.6610107,11.05614961,6583.0,1324.812319813536,515.4188662452477,15.2752873730186,2.48297214006888,0.16254830952998375,confident,False,,,,False,22.0
145,22,2458.803391,1846.539477,6.890373237,3074.0,2460.3969854605884,1845.2012493975967,17.50912898830214,2.0809604562923725,0.11885002718768382,confident,False,0.4754901526433845,2.5559714242697247,0.8954934621405685,False,0.0
