Track_ID,dataset,onset_frame,dist_nearest,n_infected_at_onset,n_within_50,n_within_100,n_within_200
A3_3518,A3,132.0,22.624765680846657,929,3,9,19
A3_3521,A3,132.0,33.201510945532625,929,3,7,15
A3_3529,A3,131.0,49.49785288678386,919,1,3,15
A3_3538,A3,131.0,22.739502060545412,919,3,9,20
A3_3540,A3,131.0,30.502138766686652,919,3,5,18
A3_3548,A3,131.0,50.42079115989982,919,0,2,12
A3_3555,A3,134.0,34.717800308349396,947,1,4,17
A3_3556,A3,133.0,53.27087039054213,944,0,5,15
A3_3557,A3,133.0,59.56395163230429,944,0,2,18
A3_3560,A3,133.0,36.960192595487555,944,1,4,21
A3_3570,A3,134.0,38.12279762949314,947,2,4,17
A3_3575,A3,134.0,25.846636412268243,947,3,6,16
A3_3579,A3,134.0,39.88262177976092,947,1,3,14
A3_3582,A3,133.0,18.587732186008484,944,1,5,15
A3_3583,A3,134.0,28.275607079772524,947,1,5,16
A3_3590,A3,134.0,28.254247870116057,947,1,10,17
A3_3597,A3,134.0,11.692605336626205,947,1,2,13
A3_3599,A3,134.0,31.422469393420663,947,2,6,19
A3_3609,A3,135.0,43.650930948796656,951,1,2,9
A3_3615,A3,135.0,13.49790032404626,951,3,4,16
A3_3618,A3,135.0,9.02741812895683,951,1,3,18
A3_3631,A3,133.0,52.08058165669062,944,0,4,15
A3_3643,A3,136.0,37.84846273338059,951,1,5,19
A3_3645,A3,137.0,54.57185015657032,937,0,3,20
A3_3655,A3,136.0,92.52438019701401,951,0,1,10
A3_3658,A3,136.0,45.159140412766796,951,2,6,19
A3_3660,A3,137.0,22.862234805821867,937,2,3,10
A3_3684,A3,136.0,53.2119877185011,951,0,6,23
A3_3697,A3,138.0,106.508607323987,973,0,0,16
A3_3698,A3,138.0,43.29713477671114,973,1,6,12
A3_3699,A3,140.0,16.398537460287184,974,1,3,6
A3_3708,A3,139.0,37.25652866541787,971,1,4,14
A3_3713,A3,139.0,20.186440312243185,971,3,4,13
A3_3716,A3,140.0,11.625874264758227,974,4,6,17
A3_3718,A3,138.0,15.253903118984926,973,2,4,17
A3_3721,A3,139.0,23.861357859131605,971,3,6,15
A3_3722,A3,138.0,23.77447275739557,973,2,2,10
A3_3724,A3,139.0,32.50974018541947,971,1,6,18
A3_3729,A3,140.0,47.75470740716873,974,2,6,20
A3_3736,A3,140.0,38.95938674740778,974,1,2,12
A3_3760,A3,139.0,33.582598073005585,971,1,3,12
A3_3765,A3,141.0,40.39196435572184,977,1,2,20
A3_3766,A3,141.0,21.104631429821243,977,4,9,24
A3_3773,A3,141.0,22.006042533617386,977,3,9,23
A3_3774,A3,141.0,29.981605879076945,977,3,6,19
A3_3777,A3,141.0,62.87011414819749,977,0,3,4
A3_3778,A3,142.0,67.64994055313639,968,0,2,17
A3_3781,A3,142.0,12.291708440198654,968,4,9,21
A3_3783,A3,142.0,50.926019198696906,968,0,2,17
A3_3785,A3,142.0,17.132794940604587,968,2,6,19
A3_3787,A3,142.0,41.04028943619344,968,1,4,13
A3_3793,A3,142.0,19.01552007528107,968,1,2,18
A3_3794,A3,142.0,27.835149791379447,968,2,7,11
A3_3800,A3,142.0,17.595851387536236,968,4,9,22
A3_3807,A3,142.0,37.66914958592308,968,1,3,5
A3_3816,A3,143.0,51.416353021487794,986,0,5,22
A3_3821,A3,143.0,87.41165953328935,986,0,1,9
A3_3827,A3,144.0,100.78436399635075,973,0,0,10
A3_3828,A3,144.0,40.868011509248156,973,1,4,7
A3_3835,A3,144.0,58.411575333232946,973,0,4,15
A3_3838,A3,144.0,22.342082671547466,973,2,5,19
A3_3839,A3,144.0,33.28002980167533,973,1,4,10
A3_3840,A3,144.0,17.397880514960615,973,1,5,15
A3_3846,A3,144.0,218.7726302816554,973,0,0,0
A3_3852,A3,146.0,18.774460958838855,987,4,5,15
A3_3853,A3,145.0,63.18800141155048,987,0,3,26
A3_3858,A3,146.0,37.92017958216706,987,1,4,16
A3_3859,A3,145.0,19.78543507057281,987,4,9,20
A3_3864,A3,146.0,48.50171026850943,987,1,8,26
A3_3887,A3,149.0,81.5557815787342,995,0,1,3
A3_3891,A3,148.0,20.351874120080392,996,2,12,33
A3_3894,A3,147.0,22.56639697835783,971,2,5,17
A3_3895,A3,148.0,44.421417399096896,996,1,3,19
A3_3906,A3,147.0,72.98019609908368,971,0,3,13
A3_3910,A3,149.0,18.889652366467338,995,1,4,19
A3_3912,A3,147.0,40.741836453668014,971,1,6,19
A3_3938,A3,149.0,28.50730690364671,995,3,7,19
A3_3944,A3,150.0,104.82298722644221,996,0,0,12
A3_3954,A3,150.0,35.75214435298053,996,2,6,19
A3_3955,A3,150.0,19.224183789013583,996,2,7,20
A3_3962,A3,150.0,31.7602423329472,996,2,7,23
A3_3970,A3,151.0,3.104136742352143,985,6,7,15
A3_3971,A3,151.0,11.067227175906686,985,2,4,15
A3_3973,A3,151.0,69.46166580661999,985,0,2,20
A3_3996,A3,147.0,49.1486852922015,971,1,2,14
A3_3999,A3,152.0,12.882785920597275,992,1,2,14
A3_4007,A3,153.0,90.04319101154886,997,0,1,8
A3_4011,A3,153.0,86.91660809344235,997,0,2,12
A3_4045,A3,155.0,28.6312028735445,981,1,3,10
A3_4046,A3,156.0,36.76083434153346,994,1,3,17
A3_4048,A3,156.0,51.97340802895485,994,0,4,8
A3_4049,A3,152.0,54.595311384560965,992,0,2,20
A3_4054,A3,155.0,39.01081760126782,981,1,2,16
A3_4060,A3,155.0,45.76570748258257,981,1,2,11
A3_4075,A3,155.0,27.81011108824383,981,1,4,18
A3_4076,A3,156.0,35.97887643494967,994,3,4,15
A3_4081,A3,154.0,23.271579801549425,980,1,5,17
A3_4082,A3,154.0,33.912724126389904,980,1,7,17
A3_4085,A3,155.0,11.875392603925306,981,1,2,16
A3_4087,A3,156.0,65.38831149667703,994,0,3,9
A3_4091,A3,152.0,18.602973790893248,992,1,3,15
A3_4092,A3,157.0,81.34451849122726,1003,0,2,11
A3_4111,A3,157.0,15.894787376793921,1003,1,6,21
A3_4114,A3,159.0,58.70331954363082,1002,0,1,11
A3_4117,A3,157.0,74.44223901162238,1003,0,3,9
A3_4125,A3,158.0,16.572986382436454,1003,1,6,19
A3_4133,A3,159.0,43.45313032282209,1002,1,8,17
A3_4134,A3,160.0,30.930304854031935,1010,2,5,9
A3_4139,A3,154.0,26.501747599799295,980,1,3,20
A3_4148,A3,161.0,34.12947645476916,995,1,2,10
A3_4154,A3,161.0,78.46924125222405,995,0,1,9
A3_4155,A3,161.0,32.15887076568542,995,1,7,33
A3_4157,A3,161.0,78.3752967751032,995,0,2,15
A3_4165,A3,158.0,46.06645823452945,1003,1,5,29
A3_4189,A3,162.0,42.634568991714154,993,1,1,11
A3_4196,A3,163.0,27.559021701199125,1009,2,8,23
A3_4200,A3,163.0,3.985338546563858,1009,2,5,21
A3_4207,A3,162.0,44.03987565598338,993,1,4,18
A3_4209,A3,162.0,121.45792044430696,993,0,0,5
A3_4210,A3,159.0,49.69483508459398,1002,1,3,22
A3_4227,A3,164.0,41.881918653871075,996,1,2,12
A3_4231,A3,164.0,19.69177207713152,996,1,7,22
A3_4235,A3,164.0,52.60514569822323,996,0,4,18
A3_4240,A3,164.0,50.89079554247005,996,0,6,25
A3_4242,A3,164.0,15.29992389509668,996,3,5,19
A3_4244,A3,164.0,57.29813365024315,996,0,7,27
A3_4247,A3,165.0,12.09732412351395,994,5,6,17
A3_4249,A3,165.0,79.19928173283786,994,0,4,27
A3_4252,A3,165.0,48.18208783444712,994,2,5,24
A3_4262,A3,165.0,40.31391288115769,994,1,4,11
A3_4272,A3,166.0,13.836330438987073,984,2,3,16
A3_4278,A3,166.0,54.09611518718998,984,0,6,21
A3_4297,A3,167.0,16.88067976800981,987,1,4,11
A3_4307,A3,169.0,17.46370629659719,1008,4,4,12
A3_4311,A3,170.0,16.551252350956847,1013,1,3,15
A3_4317,A3,171.0,67.49176822478789,1002,0,4,17
A3_4318,A3,169.0,32.15057197118929,1008,2,9,27
A3_4321,A3,171.0,17.110898992262467,1002,1,5,18
A3_4323,A3,171.0,72.30077827982441,1002,0,1,8
A3_4342,A3,168.0,40.89638382495575,995,1,3,18
A3_4349,A3,169.0,15.68828815871682,1008,2,4,15
A3_4354,A3,168.0,149.14834602318047,995,0,0,11
A3_4356,A3,168.0,22.967921174123827,995,2,8,17
A3_4358,A3,169.0,62.05100371396017,1008,0,2,15
A3_4415,A3,173.0,23.787442198323962,1007,2,4,22
A3_4419,A3,173.0,19.217041263455815,1007,2,5,11
A3_4433,A3,174.0,65.53020537325588,1010,0,3,14
A3_4452,A3,175.0,82.82544804987256,1004,0,2,17
A3_4476,A3,176.0,17.4892492672544,997,2,5,23
A3_4485,A3,176.0,68.36876888934742,997,0,8,20
