dataset,arch,mode,lambda,track_id,y_cls,oof_prob,y_reg,oof_reg_min
A2,dual_branch,multitask,0.3,762,0,0.4764499366283417,1830.0609130859375,1963.62744140625
A2,dual_branch,multitask,0.3,770,0,0.4948154389858246,1485.0494384765625,1868.9637451171875
A2,dual_branch,multitask,0.3,778,0,0.4944227635860443,3270.10888671875,1878.611083984375
A2,dual_branch,multitask,0.3,786,0,0.4912356436252594,2640.087890625,1840.6314697265625
A2,dual_branch,multitask,0.3,794,0,0.47468695044517517,3150.10498046875,1960.7716064453125
A2,dual_branch,multitask,0.3,807,0,0.4881722331047058,1530.0509033203125,1883.7843017578125
A2,dual_branch,multitask,0.3,811,0,0.49632787704467773,2925.097412109375,1834.157958984375
A2,dual_branch,multitask,0.3,814,0,0.4745907485485077,2190.072998046875,1818.9796142578125
A2,dual_branch,multitask,0.3,818,0,0.4794515371322632,2535.08447265625,1957.1026611328125
A2,dual_branch,multitask,0.3,820,0,0.5439121723175049,2745.09130859375,1751.5933837890625
A2,dual_branch,multitask,0.3,828,0,0.5095602869987488,1650.054931640625,1854.3262939453125
A2,dual_branch,multitask,0.3,854,0,0.5901488065719604,1455.0484619140625,1621.0418701171875
A2,dual_branch,multitask,0.3,868,0,0.49556681513786316,2565.08544921875,1859.7686767578125
A2,dual_branch,multitask,0.3,875,0,0.488635778427124,1335.04443359375,1924.907470703125
A2,dual_branch,multitask,0.3,885,0,0.4521864652633667,1380.0458984375,2022.274658203125
A2,dual_branch,multitask,0.3,904,0,0.5732699036598206,1755.0584716796875,1694.0496826171875
A2,dual_branch,multitask,0.3,909,0,0.49304693937301636,3540.117919921875,1877.7493896484375
A2,dual_branch,multitask,0.3,912,0,0.3848692774772644,2820.093994140625,2241.816650390625
A2,dual_branch,multitask,0.3,980,0,0.5462639331817627,2010.06689453125,1785.3917236328125
A2,dual_branch,multitask,0.3,993,0,0.5698866844177246,2505.08349609375,1669.78759765625
A2,dual_branch,multitask,0.3,997,0,0.6497964262962341,2955.098388671875,1506.452880859375
A2,dual_branch,multitask,0.3,1027,0,0.500953733921051,1545.0513916015625,1964.9410400390625
A2,dual_branch,multitask,0.3,1032,0,0.49569571018218994,2970.098876953125,1868.29736328125
A2,dual_branch,multitask,0.3,1055,0,0.4992566406726837,2175.072509765625,1868.407470703125
A2,dual_branch,multitask,0.3,1073,0,0.6194049715995789,2640.087890625,1549.975341796875
A2,dual_branch,multitask,0.3,1077,0,0.5107352137565613,3450.114990234375,1854.75244140625
A2,dual_branch,multitask,0.3,1079,1,0.5567086338996887,1050.034912109375,1781.45849609375
A2,dual_branch,multitask,0.3,1089,0,0.522724449634552,2370.078857421875,1924.67138671875
A2,dual_branch,multitask,0.3,1097,0,0.5414521098136902,1515.0504150390625,1809.9620361328125
A2,dual_branch,multitask,0.3,1109,0,0.5086947679519653,3135.1044921875,1818.7548828125
A2,dual_branch,multitask,0.3,1127,0,0.38889214396476746,2085.0693359375,2237.97119140625
A2,dual_branch,multitask,0.3,1144,0,0.4852895140647888,3135.1044921875,1964.87939453125
A2,dual_branch,multitask,0.3,1148,0,0.5039457082748413,2400.079833984375,1943.0535888671875
A2,dual_branch,multitask,0.3,1165,0,0.49032077193260193,2580.0859375,1842.421875
A2,dual_branch,multitask,0.3,1168,0,0.5780659317970276,1620.053955078125,1700.103271484375
A2,dual_branch,multitask,0.3,1175,1,0.46458500623703003,870.0289916992188,2045.19189453125
A2,dual_branch,multitask,0.3,1191,0,0.5922450423240662,1290.04296875,1571.77294921875
A2,dual_branch,multitask,0.3,1200,1,0.5067587494850159,510.0169677734375,1806.2989501953125
A2,dual_branch,multitask,0.3,1203,0,0.3873472809791565,2640.087890625,2260.5029296875
A2,dual_branch,multitask,0.3,1204,0,0.4967533349990845,2730.0908203125,1845.585693359375
A2,dual_branch,multitask,0.3,1216,0,0.5073560476303101,2430.080810546875,1833.93408203125
A2,dual_branch,multitask,0.3,1231,1,0.45655331015586853,315.010498046875,2071.4052734375
A2,dual_branch,multitask,0.3,1243,1,0.6462216973304749,915.0304565429688,1513.21728515625
A2,dual_branch,multitask,0.3,1249,0,0.5987840890884399,2580.0859375,1625.5970458984375
A2,dual_branch,multitask,0.3,1271,0,0.5676875114440918,2520.083984375,1863.2012939453125
A2,dual_branch,multitask,0.3,1284,1,0.4502999484539032,375.0124816894531,2078.694580078125
A2,dual_branch,multitask,0.3,1288,0,0.4935941994190216,3120.10400390625,1911.189208984375
A2,dual_branch,multitask,0.3,1298,0,0.4905392527580261,3240.10791015625,1877.3756103515625
A2,dual_branch,multitask,0.3,1299,0,0.6484928131103516,1455.0484619140625,1494.369873046875
A2,dual_branch,multitask,0.3,1396,0,0.5691240429878235,1905.0634765625,1762.3677978515625
A2,dual_branch,multitask,0.3,1414,1,0.6862497925758362,150.00498962402344,1395.908935546875
A2,dual_branch,multitask,0.3,1424,0,0.4897877871990204,1290.04296875,1852.66259765625
A2,dual_branch,multitask,0.3,1472,0,0.5084009766578674,1215.0404052734375,1839.8734130859375
A2,dual_branch,multitask,0.3,1475,0,0.5163474082946777,3045.101318359375,1931.792236328125
A2,dual_branch,multitask,0.3,1498,0,0.4483637511730194,2520.083984375,2082.3330078125
A2,dual_branch,multitask,0.3,1508,1,0.5165415406227112,300.0099792480469,1818.0687255859375
A2,dual_branch,multitask,0.3,1510,0,0.41583141684532166,1260.0419921875,2175.1298828125
A2,dual_branch,multitask,0.3,1515,0,0.425724059343338,1470.0489501953125,2147.5751953125
A2,dual_branch,multitask,0.3,1518,0,0.4112788438796997,1980.06591796875,2197.906005859375
A2,dual_branch,multitask,0.3,1591,1,0.5501008033752441,630.02099609375,1901.1396484375
A2,dual_branch,multitask,0.3,1599,0,0.5409055948257446,1890.06298828125,1902.1766357421875
A2,dual_branch,multitask,0.3,1602,0,0.6784642338752747,2220.073974609375,1414.544677734375
A2,dual_branch,multitask,0.3,1604,0,0.48764336109161377,2160.072021484375,1877.357177734375
A2,dual_branch,multitask,0.3,1645,0,0.4959137439727783,2280.075927734375,1829.495849609375
A2,dual_branch,multitask,0.3,1662,0,0.7806309461593628,1530.0509033203125,1137.533203125
A2,dual_branch,multitask,0.3,1696,1,0.4537683129310608,840.0279541015625,2017.76708984375
A2,dual_branch,multitask,0.3,1705,0,0.5451966524124146,1275.04248046875,1873.382080078125
A2,dual_branch,multitask,0.3,1719,0,0.4487815797328949,3030.100830078125,2076.4150390625
A2,dual_branch,multitask,0.3,1726,0,0.5061310529708862,2640.087890625,1801.1922607421875
A2,dual_branch,multitask,0.3,1748,0,0.4674873948097229,1380.0458984375,1980.2464599609375
A2,dual_branch,multitask,0.3,1775,0,0.6394997239112854,1680.055908203125,1506.5010986328125
A2,dual_branch,multitask,0.3,1783,0,0.3905718922615051,2295.076416015625,2225.80419921875
A2,dual_branch,multitask,0.3,1792,1,0.4758058786392212,1005.033447265625,1928.608642578125
A2,dual_branch,multitask,0.3,1810,0,0.5335261225700378,1635.054443359375,1762.495849609375
A2,dual_branch,multitask,0.3,1816,1,0.545555591583252,810.0269775390625,1788.6253662109375
A2,dual_branch,multitask,0.3,1818,0,0.6278277039527893,2655.08837890625,1531.042236328125
A2,dual_branch,multitask,0.3,1822,1,0.43583959341049194,825.0274658203125,2108.81982421875
A2,dual_branch,multitask,0.3,1846,0,0.5016340613365173,2850.094970703125,1956.0765380859375
A2,dual_branch,multitask,0.3,1889,0,0.44456183910369873,2430.080810546875,2091.43359375
A2,dual_branch,multitask,0.3,1892,0,0.5358524322509766,2100.06982421875,1787.5638427734375
A2,dual_branch,multitask,0.3,1915,0,0.5263441801071167,1350.044921875,1767.06494140625
A2,dual_branch,multitask,0.3,1945,1,0.517301619052887,615.0205078125,1844.7783203125
A2,dual_branch,multitask,0.3,1963,0,0.46900928020477295,1170.0389404296875,1971.3226318359375
A2,dual_branch,multitask,0.3,1988,0,0.5777021050453186,1995.06640625,1840.7642822265625
A2,dual_branch,multitask,0.3,2000,0,0.49303245544433594,2340.077880859375,1831.7867431640625
A2,dual_branch,multitask,0.3,2027,0,0.39303267002105713,2040.06787109375,2246.76806640625
A2,dual_branch,multitask,0.3,2038,1,0.4974290728569031,540.0180053710938,1825.18603515625
A2,dual_branch,multitask,0.3,2041,0,0.5346231460571289,3045.101318359375,1813.177978515625
A2,dual_branch,multitask,0.3,2045,0,0.4788702130317688,2205.073486328125,1945.46435546875
A2,dual_branch,multitask,0.3,2087,0,0.4854359030723572,2475.08251953125,1954.6260986328125
A2,dual_branch,multitask,0.3,2113,0,0.5282222032546997,1170.0389404296875,1929.9609375
A2,dual_branch,multitask,0.3,2146,0,0.45085954666137695,2010.06689453125,2071.505615234375
A2,dual_branch,multitask,0.3,2160,0,0.5066061615943909,2460.08203125,1853.1865234375
A2,dual_branch,multitask,0.3,2167,0,0.5748854875564575,1350.044921875,1678.3331298828125
A2,dual_branch,multitask,0.3,2187,0,0.5610271692276001,2370.078857421875,1741.8355712890625
A2,dual_branch,multitask,0.3,2192,0,0.5430445671081543,1470.0489501953125,1916.3233642578125
A2,dual_branch,multitask,0.3,2201,0,0.4238305687904358,1305.04345703125,2164.614990234375
A2,dual_branch,multitask,0.3,2229,0,0.5739938616752625,1395.0465087890625,1703.82177734375
A2,dual_branch,multitask,0.3,2284,0,0.40006914734840393,2130.071044921875,2224.28857421875
A2,dual_branch,multitask,0.3,2299,0,0.6192202568054199,2085.0693359375,1580.79638671875
A2,dual_branch,multitask,0.3,2302,0,0.6846839785575867,2070.06884765625,1411.8828125
A2,dual_branch,multitask,0.3,2321,0,0.6526383757591248,2355.078369140625,1489.776611328125
A2,dual_branch,multitask,0.3,2333,0,0.5754711031913757,3075.102294921875,1846.104248046875
A2,dual_branch,multitask,0.3,2339,0,0.6061309576034546,1830.0609130859375,1583.6224365234375
A2,dual_branch,multitask,0.3,2355,0,0.5868825912475586,1200.0399169921875,1745.845458984375
A2,dual_branch,multitask,0.3,2382,0,0.5770957469940186,1545.0513916015625,1667.205078125
A2,dual_branch,multitask,0.3,2420,1,0.6502858400344849,855.0284423828125,1493.626220703125
A2,dual_branch,multitask,0.3,2434,0,0.524653434753418,1515.0504150390625,1768.9649658203125
A2,dual_branch,multitask,0.3,2459,1,0.5126935839653015,915.0304565429688,1804.227294921875
A2,dual_branch,multitask,0.3,2473,0,0.6055124402046204,1395.0465087890625,1730.72265625
A2,dual_branch,multitask,0.3,2502,0,0.3839667737483978,3000.099853515625,2240.138916015625
A2,dual_branch,multitask,0.3,2528,0,0.5000900030136108,2880.095947265625,1860.0772705078125
A2,dual_branch,multitask,0.3,2543,0,0.5312102437019348,1215.0404052734375,1759.494384765625
A2,dual_branch,multitask,0.3,2565,0,0.5329778790473938,2250.074951171875,1800.7293701171875
A2,dual_branch,multitask,0.3,2570,0,0.514039933681488,2970.098876953125,1832.086181640625
A2,dual_branch,multitask,0.3,2571,0,0.46915557980537415,2400.079833984375,1982.5635986328125
A2,dual_branch,multitask,0.3,2591,0,0.692762553691864,2355.078369140625,1394.033935546875
A2,dual_branch,multitask,0.3,2593,0,0.4223102927207947,1335.04443359375,2153.43017578125
A2,dual_branch,multitask,0.3,2604,0,0.4897698163986206,3060.101806640625,1873.045654296875
A2,dual_branch,multitask,0.3,2621,0,0.5225202441215515,1395.0465087890625,1808.5023193359375
A2,dual_branch,multitask,0.3,2629,0,0.44660305976867676,1350.044921875,2098.566650390625
A2,dual_branch,multitask,0.3,2692,0,0.5298781991004944,1590.052978515625,1935.0654296875
A2,dual_branch,multitask,0.3,2698,0,0.5866233706474304,2295.076416015625,1804.73486328125
A2,dual_branch,multitask,0.3,2758,0,0.549224853515625,1740.0579833984375,1793.4337158203125
A2,dual_branch,multitask,0.3,2787,0,0.3732425272464752,3045.101318359375,2275.18603515625
A2,dual_branch,multitask,0.3,2788,0,0.4488871991634369,1905.0634765625,2092.94873046875
A2,dual_branch,multitask,0.3,2792,0,0.7330060601234436,1905.0634765625,1535.2779541015625
A2,dual_branch,multitask,0.3,2958,1,0.5790338516235352,585.0194702148438,1604.655517578125
A2,dual_branch,multitask,0.3,3031,0,0.5157248377799988,1980.06591796875,1810.1175537109375
A2,dual_branch,multitask,0.3,3032,1,0.45918428897857666,930.0309448242188,2053.526123046875
A2,dual_branch,multitask,0.3,3085,1,0.5447812676429749,855.0284423828125,1910.0321044921875
A2,dual_branch,multitask,0.3,3100,1,0.5127950310707092,540.0180053710938,1797.33544921875
A2,dual_branch,multitask,0.3,3109,0,0.4593851566314697,1905.0634765625,2060.05859375
A2,dual_branch,multitask,0.3,3133,0,0.5895296931266785,1815.0604248046875,1813.855712890625
A2,dual_branch,multitask,0.3,3135,1,0.5209969878196716,870.0289916992188,1779.3121337890625
A2,dual_branch,multitask,0.3,3174,1,0.9088364839553833,630.02099609375,594.744384765625
A2,dual_branch,multitask,0.3,3187,1,0.5374965667724609,660.02197265625,1770.2135009765625
A2,dual_branch,multitask,0.3,3308,1,0.5270594954490662,750.0249633789062,1930.4359130859375
A2,dual_branch,multitask,0.3,3329,1,0.5958157777786255,405.01348876953125,1610.7574462890625
A2,dual_branch,multitask,0.3,3349,0,0.8270517587661743,2265.075439453125,984.0629272460938
A2,dual_branch,multitask,0.3,3365,1,0.5194503664970398,645.021484375,1822.2454833984375
A2,dual_branch,multitask,0.3,3370,0,0.6164459586143494,1245.04150390625,1535.6712646484375
A2,dual_branch,multitask,0.3,3375,0,0.6636664271354675,2370.078857421875,1438.3133544921875
A2,dual_branch,multitask,0.3,3386,0,0.5174770355224609,1650.054931640625,1949.1456298828125
A2,dual_branch,multitask,0.3,3388,1,0.4592847526073456,525.0174560546875,2051.305419921875
A2,dual_branch,multitask,0.3,3457,1,0.8720797300338745,780.0260009765625,799.293212890625
A2,dual_branch,multitask,0.3,3488,0,0.4873206913471222,2160.072021484375,1951.738037109375
A2,dual_branch,multitask,0.3,3497,0,0.5237756371498108,2160.072021484375,1871.7490234375
A2,dual_branch,multitask,0.3,3612,1,0.7160739302635193,795.0264892578125,1297.67822265625
A2,dual_branch,multitask,0.3,3642,1,0.662923276424408,810.0269775390625,1442.507568359375
A2,dual_branch,multitask,0.3,3671,0,0.5968434810638428,1710.056884765625,1679.9798583984375
A2,dual_branch,multitask,0.3,3690,0,0.5129944086074829,2565.08544921875,1842.09326171875
A2,dual_branch,multitask,0.3,3727,0,0.7412071824073792,1695.056396484375,1267.164794921875
A2,dual_branch,multitask,0.3,3751,0,0.4469507336616516,1200.0399169921875,2088.855224609375
A2,dual_branch,multitask,0.3,3763,0,0.5817353129386902,1920.06396484375,1699.676025390625
A2,dual_branch,multitask,0.3,3770,0,0.5108051300048828,1935.064453125,1794.329345703125
A2,dual_branch,multitask,0.3,3814,0,0.4915950894355774,2190.072998046875,1873.0648193359375
A2,dual_branch,multitask,0.3,3823,0,0.6770402789115906,1440.0479736328125,1413.077392578125
A2,dual_branch,multitask,0.3,3845,0,0.614612877368927,1965.0654296875,1700.77685546875
A2,dual_branch,multitask,0.3,3847,0,0.49953556060791016,1410.0469970703125,1948.9913330078125
A2,dual_branch,multitask,0.3,3859,1,0.6259886026382446,465.0154724121094,1655.4508056640625
A2,dual_branch,multitask,0.3,3865,1,0.6122192144393921,570.0189819335938,1579.14013671875
A2,dual_branch,multitask,0.3,3996,0,0.4720293879508972,1095.0364990234375,2023.882080078125
A2,dual_branch,multitask,0.3,3997,1,0.48466169834136963,615.0205078125,1983.952392578125
A2,dual_branch,multitask,0.3,4008,1,0.6544179320335388,330.010986328125,1616.022705078125
A2,dual_branch,multitask,0.3,4029,1,0.5008589625358582,660.02197265625,1862.844482421875
A2,dual_branch,multitask,0.3,4054,0,0.8511355519294739,1395.0465087890625,902.8263549804688
A2,dual_branch,multitask,0.3,4083,1,0.6659455895423889,420.01397705078125,1655.15283203125
A2,dual_branch,multitask,0.3,4126,0,0.5583562254905701,1155.0384521484375,1784.9471435546875
A2,dual_branch,multitask,0.3,4135,1,0.7016048431396484,465.0154724121094,1588.73828125
A2,dual_branch,multitask,0.3,4161,1,0.6045133471488953,375.0124816894531,1608.5294189453125
A2,dual_branch,multitask,0.3,4169,0,0.6259040832519531,2280.075927734375,1544.7318115234375
A2,dual_branch,multitask,0.3,4172,0,0.5213651061058044,1320.0439453125,1946.154296875
A2,dual_branch,multitask,0.3,4178,0,0.5310693383216858,1650.054931640625,1938.027587890625
A2,dual_branch,multitask,0.3,4240,0,0.5015698671340942,1725.0574951171875,1845.60986328125
A2,dual_branch,multitask,0.3,4284,1,0.9061018824577332,360.0119934082031,593.4744873046875
A2,dual_branch,multitask,0.3,4286,1,0.5777624249458313,870.0289916992188,1710.2440185546875
A2,dual_branch,multitask,0.3,4290,0,0.5526205897331238,1425.0474853515625,1739.8575439453125
A2,dual_branch,multitask,0.3,4297,0,0.5710029006004333,1530.0509033203125,1761.51318359375
A2,dual_branch,multitask,0.3,4310,0,0.4945547580718994,1980.06591796875,1855.3414306640625
A2,dual_branch,multitask,0.3,4357,1,0.49202004075050354,915.0304565429688,1876.9110107421875
A2,dual_branch,multitask,0.3,4434,1,0.5662015080451965,1035.034423828125,1850.3756103515625
A2,dual_branch,multitask,0.3,4655,0,0.7022833824157715,1305.04345703125,1588.2874755859375
A2,dual_branch,multitask,0.3,4659,1,0.7049042582511902,285.0094909667969,1333.766357421875
A2,dual_branch,multitask,1.0,15,1,0.43521860241889954,315.010498046875,2017.874755859375
A2,dual_branch,multitask,1.0,31,0,0.4271260201931,1860.0618896484375,2131.83642578125
A2,dual_branch,multitask,1.0,38,0,0.46992212533950806,1635.054443359375,2049.121826171875
A2,dual_branch,multitask,1.0,43,1,0.724246084690094,105.00349426269531,1095.669677734375
A2,dual_branch,multitask,1.0,46,0,0.47004008293151855,1620.053955078125,1962.07177734375
A2,dual_branch,multitask,1.0,54,0,0.7179174423217773,1965.0654296875,991.7223510742188
A2,dual_branch,multitask,1.0,57,0,0.7256471514701843,1500.0499267578125,1105.65478515625
A2,dual_branch,multitask,1.0,92,0,0.4444803297519684,3555.118408203125,2032.4005126953125
A2,dual_branch,multitask,1.0,97,1,0.7078146934509277,900.0299682617188,1188.635009765625
A2,dual_branch,multitask,1.0,102,0,0.7264262437820435,3150.10498046875,1089.8968505859375
A2,dual_branch,multitask,1.0,108,0,0.4359392523765564,1950.06494140625,2016.7333984375
A2,dual_branch,multitask,1.0,117,0,0.4460349678993225,2985.099365234375,2028.1702880859375
A2,dual_branch,multitask,1.0,122,0,0.49143701791763306,1950.06494140625,1924.4853515625
A2,dual_branch,multitask,1.0,134,1,0.4398767650127411,585.0194702148438,2008.5340576171875
A2,dual_branch,multitask,1.0,146,0,0.6588201522827148,1125.0374755859375,1322.3192138671875
A2,dual_branch,multitask,1.0,172,0,0.47123104333877563,1710.056884765625,1948.4696044921875
A2,dual_branch,multitask,1.0,181,0,0.43242591619491577,3525.117431640625,2119.316162109375
A2,dual_branch,multitask,1.0,192,0,0.43392354249954224,3360.11181640625,2017.5537109375
A2,dual_branch,multitask,1.0,197,0,0.45813626050949097,2115.0703125,2003.7423095703125
A2,dual_branch,multitask,1.0,201,0,0.6894034743309021,1215.0404052734375,1218.167724609375
A2,dual_branch,multitask,1.0,204,0,0.5690297484397888,2040.06787109375,1749.0994873046875
A2,dual_branch,multitask,1.0,207,0,0.43814268708229065,1815.0604248046875,2040.268798828125
A2,dual_branch,multitask,1.0,224,0,0.4713503420352936,1485.0494384765625,1989.940673828125
A2,dual_branch,multitask,1.0,226,0,0.43266385793685913,2760.091796875,2022.9625244140625
A2,dual_branch,multitask,1.0,232,0,0.5329375863075256,1665.055419921875,1846.4957275390625
A2,dual_branch,multitask,1.0,242,0,0.7630334496498108,3555.118408203125,925.3433227539062
A2,dual_branch,multitask,1.0,260,0,0.43430107831954956,1890.06298828125,2019.6307373046875
A2,dual_branch,multitask,1.0,261,0,0.49763551354408264,1320.0439453125,1947.578125
A2,dual_branch,multitask,1.0,272,1,0.7626581788063049,435.0144958496094,928.1209716796875
A2,dual_branch,multitask,1.0,283,0,0.6758087277412415,1650.054931640625,1259.193359375
A2,dual_branch,multitask,1.0,285,0,0.42855051159858704,1545.0513916015625,2128.2587890625
A2,dual_branch,multitask,1.0,286,1,0.5631482601165771,630.02099609375,1836.7738037109375
A2,dual_branch,multitask,1.0,287,0,0.5033816695213318,3660.121826171875,1909.3782958984375
A2,dual_branch,multitask,1.0,289,0,0.4397844076156616,1590.052978515625,2040.19921875
A2,dual_branch,multitask,1.0,308,0,0.4733985960483551,1830.0609130859375,2036.9046630859375
A2,dual_branch,multitask,1.0,312,0,0.6334553360939026,1665.055419921875,1571.7452392578125
A2,dual_branch,multitask,1.0,331,0,0.47229817509651184,3330.11083984375,2041.0262451171875
A2,dual_branch,multitask,1.0,334,0,0.50191730260849,2235.074462890625,1887.76171875
A2,dual_branch,multitask,1.0,362,0,0.6536953449249268,1500.0499267578125,1412.1751708984375
A2,dual_branch,multitask,1.0,368,0,0.4422127604484558,3375.1123046875,2077.80908203125
A2,dual_branch,multitask,1.0,370,0,0.6822773218154907,1950.06494140625,1247.525634765625
A2,dual_branch,multitask,1.0,380,0,0.4465736746788025,3555.118408203125,2084.61328125
A2,dual_branch,multitask,1.0,384,0,0.47252798080444336,3075.102294921875,2040.171875
A2,dual_branch,multitask,1.0,395,0,0.44004613161087036,2415.080322265625,2010.797119140625
A2,dual_branch,multitask,1.0,396,0,0.4708891808986664,2460.08203125,1976.6707763671875
A2,dual_branch,multitask,1.0,404,0,0.47084158658981323,2835.094482421875,2044.3450927734375
A2,dual_branch,multitask,1.0,416,1,0.5691857933998108,540.0180053710938,1753.8267822265625
A2,dual_branch,multitask,1.0,422,1,0.7214012145996094,735.0244750976562,1063.679931640625
A2,dual_branch,multitask,1.0,428,0,0.45027828216552734,1740.0579833984375,2069.857177734375
A2,dual_branch,multitask,1.0,430,0,0.47148922085762024,2715.09033203125,1951.382568359375
A2,dual_branch,multitask,1.0,437,0,0.6585202813148499,3000.099853515625,1336.7984619140625
A2,dual_branch,multitask,1.0,441,0,0.43188270926475525,1620.053955078125,2120.7060546875
A2,dual_branch,multitask,1.0,453,0,0.5062575340270996,2025.0673828125,1894.1092529296875
A2,dual_branch,multitask,1.0,460,0,0.4519181549549103,2865.095458984375,2011.79150390625
A2,dual_branch,multitask,1.0,461,0,0.47178855538368225,2685.08935546875,1975.3350830078125
A2,dual_branch,multitask,1.0,478,0,0.6872171759605408,3090.102783203125,1260.397216796875
A2,dual_branch,multitask,1.0,498,0,0.47936004400253296,1215.0404052734375,1928.8905029296875
A2,dual_branch,multitask,1.0,509,0,0.44630396366119385,3255.1083984375,2011.1058349609375
A2,dual_branch,multitask,1.0,514,0,0.46674737334251404,3045.101318359375,2030.9832763671875
A2,dual_branch,multitask,1.0,518,0,0.47351405024528503,1380.0458984375,1960.1871337890625
A2,dual_branch,multitask,1.0,522,0,0.46847933530807495,2235.074462890625,1962.6414794921875
A2,dual_branch,multitask,1.0,530,0,0.4816810190677643,3150.10498046875,1971.8670654296875
A2,dual_branch,multitask,1.0,544,0,0.4694879651069641,1140.0379638671875,2050.43798828125
A2,dual_branch,multitask,1.0,546,0,0.4536404311656952,1665.055419921875,2044.0257568359375
A2,dual_branch,multitask,1.0,561,0,0.6836404800415039,2925.097412109375,1234.521484375
A2,dual_branch,multitask,1.0,575,0,0.43956607580184937,3540.117919921875,1972.945556640625
A2,dual_branch,multitask,1.0,578,0,0.6907628774642944,2625.08740234375,1214.3182373046875
A2,dual_branch,multitask,1.0,580,1,0.4708426594734192,240.00799560546875,2021.953369140625
A2,dual_branch,multitask,1.0,599,0,0.43429821729660034,1605.053466796875,2117.0166015625
A2,dual_branch,multitask,1.0,604,0,0.47672590613365173,2535.08447265625,2006.881103515625
A2,dual_branch,multitask,1.0,612,0,0.4633016884326935,1740.0579833984375,1972.208740234375
A2,dual_branch,multitask,1.0,615,0,0.6875110268592834,1770.0589599609375,1214.60107421875
A2,dual_branch,multitask,1.0,617,0,0.44739457964897156,1755.0584716796875,2070.07861328125
A2,dual_branch,multitask,1.0,629,0,0.5094352960586548,1815.0604248046875,1882.6424560546875
A2,dual_branch,multitask,1.0,635,0,0.5209108591079712,3045.101318359375,1856.244140625
A2,dual_branch,multitask,1.0,637,0,0.44082680344581604,2970.098876953125,2053.10595703125
A2,dual_branch,multitask,1.0,647,0,0.4375476837158203,2640.087890625,2037.465576171875
A2,dual_branch,multitask,1.0,653,0,0.6741346716880798,3600.119873046875,1264.1861572265625
A2,dual_branch,multitask,1.0,658,0,0.5919259786605835,2070.06884765625,1705.5018310546875
A2,dual_branch,multitask,1.0,691,0,0.4287615418434143,1530.0509033203125,2123.097900390625
A2,dual_branch,multitask,1.0,692,0,0.47102633118629456,2655.08837890625,1972.810302734375
A2,dual_branch,multitask,1.0,700,0,0.7161851525306702,1380.0458984375,1141.32568359375
A2,dual_branch,multitask,1.0,712,1,0.48256027698516846,960.031982421875,1977.514404296875
A2,dual_branch,multitask,1.0,714,0,0.49334678053855896,1710.056884765625,1899.322021484375
A2,dual_branch,multitask,1.0,740,0,0.45503246784210205,1395.0465087890625,2007.56396484375
A2,dual_branch,multitask,1.0,741,0,0.4349813759326935,2865.095458984375,2019.279052734375
A2,dual_branch,multitask,1.0,744,0,0.5439431667327881,3120.10400390625,1800.0965576171875
A2,dual_branch,multitask,1.0,745,0,0.475719690322876,2475.08251953125,2019.1815185546875
A2,dual_branch,multitask,1.0,752,0,0.7443776726722717,1980.06591796875,966.9815063476562
A2,dual_branch,multitask,1.0,753,0,0.4813624918460846,1515.0504150390625,1989.092529296875
A2,dual_branch,multitask,1.0,762,0,0.6416680812835693,1830.0609130859375,1388.485107421875
A2,dual_branch,multitask,1.0,770,0,0.48003721237182617,1485.0494384765625,1941.154052734375
A2,dual_branch,multitask,1.0,778,0,0.43701818585395813,3270.10888671875,2016.13427734375
A2,dual_branch,multitask,1.0,786,0,0.47264721989631653,2640.087890625,2008.904296875
A2,dual_branch,multitask,1.0,794,0,0.6577606797218323,3150.10498046875,1328.11083984375
A2,dual_branch,multitask,1.0,807,0,0.4698289632797241,1530.0509033203125,2047.2900390625
A2,dual_branch,multitask,1.0,811,0,0.47579389810562134,2925.097412109375,1977.904052734375
A2,dual_branch,multitask,1.0,814,0,0.4345763027667999,2190.072998046875,1950.8280029296875
A2,dual_branch,multitask,1.0,818,0,0.6751965880393982,2535.08447265625,1263.50146484375
A2,dual_branch,multitask,1.0,820,0,0.5602368712425232,2745.09130859375,1662.683349609375
A2,dual_branch,multitask,1.0,828,0,0.4907872974872589,1650.054931640625,1913.6021728515625
A2,dual_branch,multitask,1.0,854,0,0.4457586109638214,1455.0484619140625,2030.444580078125
A2,dual_branch,multitask,1.0,868,0,0.47454598546028137,2565.08544921875,2029.3580322265625
A2,dual_branch,multitask,1.0,875,0,0.44759467244148254,1335.04443359375,2023.1390380859375
A2,dual_branch,multitask,1.0,885,0,0.4393026828765869,1380.0458984375,2049.003662109375
A2,dual_branch,multitask,1.0,904,0,0.47081220149993896,1755.0584716796875,1964.1387939453125
A2,dual_branch,multitask,1.0,909,0,0.4459919333457947,3540.117919921875,1999.59765625
A2,dual_branch,multitask,1.0,912,0,0.43703052401542664,2820.093994140625,2109.697021484375
A2,dual_branch,multitask,1.0,980,0,0.6056946516036987,2010.06689453125,1664.44873046875
A2,dual_branch,multitask,1.0,993,0,0.45595693588256836,2505.08349609375,2015.5809326171875
A2,dual_branch,multitask,1.0,997,0,0.46656253933906555,2955.098388671875,1966.8033447265625
A2,dual_branch,multitask,1.0,1027,0,0.7454392910003662,1545.0513916015625,959.3467407226562
A2,dual_branch,multitask,1.0,1032,0,0.4740857481956482,2970.098876953125,2024.0927734375
